Data Variable,COUNTRY,ADM0_EN,ADM1_PCODE,ADM1_NAME,ISO3,ISO2,Latitude,Longitude,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022
GDL-%-households-with-electricity-data,United Republic of Tanzania,United Republic of Tanzania,TZA21,Manyara,TZA,TZ,-4.533122773,36.5517359,2.167134537,2.893812586,3.624790505,4.342868814,5.073846733,5.073846733,5.073846733,5.073846733,5.030848032,5.030848032,5.030848032,5.847823353,6.664798675,7.481773996,8.298749317,9.072725938,9.889701259,10.70667658,11.5236519,,,,
GDL-%-households-with-electricity-data,United Republic of Tanzania,United Republic of Tanzania,TZA22,Njombe,TZA,TZ,-9.498106866,34.67722344,5.949708987,5.031258764,4.078150043,3.130817739,2.183485434,3.298333817,4.407405783,5.522254166,6.642878966,7.740398099,8.837917233,9.877672201,10.91742717,11.95718214,12.99693711,14.03669208,15.07644704,16.11620201,17.15595698,,,,
GDL-%-households-with-electricity-data,United Republic of Tanzania,United Republic of Tanzania,TZA23,Katavi,TZA,TZ,-6.432362889,31.31430799,0.576490913,0.588933162,0.601375412,0.613817662,0.626259912,0.700913412,0.777640619,0.852294119,0.926947618,1.003674826,1.078328326,1.223487908,1.36864749,1.513807073,1.658966655,1.804126237,1.949285819,2.094445402,2.239604984,,,,
GDL-%-households-with-electricity-data,United Republic of Tanzania,United Republic of Tanzania,TZA24,Simiyu,TZA,TZ,-3.041081187,34.29319176,0.118335043,0.232589567,0.350924609,0.465179133,0.583514176,1.330249101,2.076984025,2.827799469,3.574534393,4.325349836,5.059843205,5.059843205,5.059843205,5.019038018,5.019038018,5.019038018,4.978232831,4.978232831,4.978232831,,,,
GDL-%-households-with-electricity-data,United Republic of Tanzania,United Republic of Tanzania,TZA25,Geita,TZA,TZ,-3.298875841,31.89865524,1.627447973,1.708281482,1.791809441,1.872642949,1.956170908,2.171726931,2.387282954,2.602838977,2.829172801,3.044728824,3.260284847,3.448896367,3.637507887,3.826119407,4.014730927,4.203342447,4.391953967,4.580565487,4.769177008,,,,
GDL-%-households-with-electricity-data,United Republic of Tanzania,United Republic of Tanzania,TZA26,Songwe,TZA,TZ,-8.33497043,32.7112231,2.587887201,2.57384803,2.559808859,2.545769687,2.531730516,3.158813491,3.781216742,4.408299716,5.054101585,5.662465665,6.270829745,6.64520764,6.972788298,7.300368957,7.674746852,8.00232751,8.329908169,8.704286064,9.031866722,,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG103,Kiboga,UGA,UG,0.841579042,31.95634071,,,,0.14436071,0.227084264,0.309807817,0.39253137,0.475254923,0.556897123,0.643405414,0.724506937,0.805608459,1.038099491,1.270590523,1.497674787,1.730165819,1.96265685,2.195147882,2.427638914,2.654723178,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG104,Luwero,UGA,UG,0.831748738,32.58252529,,,,0.32839093,0.516570003,0.704749076,0.892928148,1.081107221,1.266826436,1.463615008,1.648104295,1.832593582,2.361462871,2.89033216,3.406902163,3.935771451,4.46464074,4.993510029,5.522379318,6.038949321,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG106,Mpigi,UGA,UG,0.069782158,32.15825144,,,,1.190272245,1.288641852,1.39684842,1.505054988,1.613261556,1.721468123,1.81983773,1.928044298,2.036250866,2.685490272,3.324892718,3.974132125,4.61353457,5.262773977,5.902176423,6.551415829,7.190818275,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG107,Mubende,UGA,UG,0.521510621,31.53282346,,,,0.192447658,0.302726653,0.413005649,0.523284644,0.633563639,0.742401078,0.857725518,0.96584218,1.073958842,1.383893272,1.693827703,1.996554357,2.306488787,2.616423218,2.926357649,3.23629208,3.539018733,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG108,Mukono,UGA,UG,0.007023037,32.78549841,,,,0.447543325,0.704000735,0.960458146,1.216915557,1.473372967,1.726477994,1.99466875,2.246097584,2.497526418,3.218289075,3.939051733,4.643052468,5.363815126,6.084577783,6.805340441,7.526103098,8.230103833,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG109,Nakasongola,UGA,UG,1.354784951,32.42489014,,,,0.082435687,0.129674114,0.176912541,0.224150968,0.271389395,0.318010326,0.367409989,0.413722172,0.460034355,0.592795948,0.72555754,0.855231654,0.987993247,1.120754839,1.253516432,1.386278024,1.515952138,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG110,Rakai,UGA,UG,-0.797892319,31.4839338,,,,0.785588886,0.850513587,0.921930758,0.99334793,1.064765101,1.136182273,1.201106974,1.272524145,1.343941317,1.772444345,2.194454904,2.622957932,3.044968491,3.473471519,3.895482077,4.323985106,4.745995664,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG111,Ssembabule,UGA,UG,-0.023726931,31.33918316,,,,0.60643976,0.656558748,0.711689636,0.766820523,0.82195141,0.877082297,0.927201286,0.982332173,1.03746306,1.368248384,1.694021809,2.024807132,2.350580557,2.681365881,3.007139305,3.337924629,3.663698054,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG112,Kayunga,UGA,UG,0.975781377,32.89075999,,,,0.389399226,0.612538109,0.835676991,1.058815874,1.281954757,1.502176791,1.735524642,1.954288252,2.173051863,2.800174212,3.427296562,4.039834671,4.66695702,5.29407937,5.92120172,6.548324069,7.160862178,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG114,Lyantonde,UGA,UG,-0.220422671,31.18737578,,,,0.593933942,0.643019392,0.697013387,0.751007382,0.805001376,0.858995371,0.908080821,0.962074816,1.01606881,1.340032779,1.659088202,1.983052171,2.302107594,2.626071563,2.945126986,3.269090955,3.588146379,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG115,Mityana,UGA,UG,0.445080319,32.05752748,,,,0.361806883,0.569134423,0.776461963,0.983789503,1.191117043,1.395734419,1.612547533,1.815809827,2.019072121,2.601757364,3.184442607,3.753577031,4.336262274,4.918947517,5.50163276,6.084318003,6.653452426,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG116,Nakaseke,UGA,UG,1.051542275,32.16853176,,,,0.083361058,0.131129755,0.178898451,0.226667148,0.274435844,0.321580113,0.371534306,0.418366361,0.465198416,0.599450308,0.7337022,0.864831955,0.999083847,1.133335739,1.267587631,1.401839522,1.532969277,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG117,Buikwe,UGA,UG,0.308517408,33.03966065,,,,0.538204847,0.846614366,1.155023885,1.463433404,1.771842924,2.076220946,2.398740704,2.701102978,3.003465251,3.870237103,4.737008954,5.58362332,6.450395171,7.317167022,8.183938873,9.050710724,9.89732509,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG118,Bukomansimbi,UGA,UG,-0.126988183,31.62754843,,,,1.826367876,1.97730737,2.143340813,2.309374257,2.4754077,2.641441143,2.792380637,2.958414081,3.124447524,4.120648184,5.101754894,6.097955554,7.079062264,8.075262924,9.056369634,10.05257029,11.033677,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG119,Butambala,UGA,UG,0.156433223,32.07399389,,,,1.678769442,1.817510718,1.970126122,2.122741526,2.27535693,2.427972334,2.56671361,2.719329014,2.871944418,3.787636841,4.689455136,5.605147559,6.506965854,7.422658277,8.324476573,9.240168996,10.14198729,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG121,Gomba,UGA,UG,0.198417937,31.70192402,,,,0.632100258,0.684339948,0.741803608,0.799267268,0.856730928,0.914194587,0.966434278,1.023897938,1.081361598,1.426143556,1.765701546,2.110483505,2.450041494,2.794823453,3.134381443,3.479163401,3.818721391,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG122,Kalungu,UGA,UG,-0.099366139,31.80195051,,,,1.550296145,1.678419793,1.819355807,1.96029182,2.101227833,2.242163846,2.370287495,2.511223508,2.652159521,3.4977756,4.330579314,5.176195393,6.008999108,6.854615187,7.687418901,8.53303498,9.365838694,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG123,Kyankwanzi,UGA,UG,1.1240217,31.6419275,,,,0.102049674,0.160527578,0.219005481,0.277483384,0.335961288,0.393674774,0.454828137,0.512159414,0.569490692,0.733840355,0.898190018,1.058717596,1.223067258,1.387416921,1.551766584,1.716116247,1.876643825,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG124,Lwengo,UGA,UG,-0.410669416,31.42516002,,,,1.85648031,2.009908434,2.178679372,2.347450309,2.516221246,2.684992183,2.838420308,3.007191245,3.175962183,4.188587806,5.185870617,6.198496241,7.195779052,8.208404675,9.205687486,10.21831311,11.21559592,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG125,Kyotara,UGA,UG,-0.652750505,31.6355333,,,,1.379751136,1.493780156,1.619212077,1.744643999,1.87007592,1.995507842,2.109536861,2.234968783,2.360400704,3.112992233,3.85418086,4.606772389,5.347961016,6.100552545,6.841741172,7.5943327,8.335521327,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG201,Bugiri,UGA,UG,0.533560452,33.77326412,,,,0.156500089,0.202145949,0.247791808,0.293437668,0.339083527,0.384729387,0.430375246,0.476021106,0.521666965,0.775255073,1.028843181,1.282431289,1.528774022,1.78236213,2.035950238,2.289538346,2.543126454,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG202,Busia,UGA,UG,0.414536843,34.00465251,,,,0.144547873,0.186707669,0.228867466,0.271027262,0.313187058,0.355346855,0.397506651,0.439666447,0.481826244,0.716047334,0.950268425,1.184489516,1.412018575,1.646239666,1.880460757,2.114681847,2.348902938,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG203,Iganga,UGA,UG,0.692724135,33.52531237,,,,0.310189097,0.400660917,0.491132737,0.581604557,0.672076377,0.762548197,0.853020017,0.943491837,1.033963656,1.536584878,2.0392061,2.541827322,3.030087938,3.53270916,4.035330382,4.537951603,5.040572825,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG204,Jinja,UGA,UG,0.568306524,33.21194216,,,,0.490298443,0.633302155,0.776305867,0.91930958,1.062313292,1.205317004,1.348320717,1.491324429,1.634328142,2.428793211,3.223258279,4.017723348,4.789489415,5.583954484,6.378419553,7.172884622,7.967349691,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG205,Kamuli,UGA,UG,0.943058497,33.10315115,,,,0.205852345,0.265892612,0.32593288,0.385973147,0.446013414,0.506053682,0.566093949,0.626134216,0.686174484,1.019731524,1.353288565,1.686845606,2.010872445,2.344429486,2.677986527,3.011543567,3.345100608,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG225,Kapchorwa,UGA,UG,1.351467449,34.42315862,,,,0.088835326,0.089844819,0.090854311,0.091863803,0.092873296,0.093882788,0.09489228,0.095901773,0.096911265,0.155125324,0.213002885,0.271216943,0.329094504,0.386972065,0.444176632,0.504746172,0.561950739,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG225,Kapchorwa,UGA,UG,1.351467449,34.42315862,,,,0.056118858,0.056756573,0.057394287,0.058032001,0.058669716,0.05930743,0.059945144,0.060582859,0.061220573,0.097995431,0.134557717,0.171332575,0.207894862,0.244457149,0.280594292,0.31885715,0.354994294,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG207,Katakwi,UGA,UG,1.92499975,34.03740227,,,,0.023039271,0.023301081,0.02356289,0.0238247,0.02408651,0.02434832,0.02461013,0.02487194,0.02513375,0.040231454,0.055241888,0.070339592,0.085350026,0.100360459,0.115196354,0.130904947,0.145740841,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG208,Kumi,UGA,UG,1.476425543,33.9606832,,,,0.073865034,0.074704409,0.075543784,0.07638316,0.077222535,0.078061911,0.078901286,0.079740661,0.080580037,0.128984017,0.177108206,0.225512186,0.273636375,0.321760563,0.369325168,0.419687691,0.467252296,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG209,Mbale,UGA,UG,1.02198881,34.19758056,,,,0.294592332,0.297939972,0.301287612,0.304635252,0.307982892,0.311330532,0.314678173,0.318025813,0.321373453,0.514420701,0.706352068,0.899399316,1.091330684,1.283262051,1.472961659,1.673820067,1.863519675,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG210,Pallisa,UGA,UG,1.233967773,33.65937638,,,,0.099238976,0.100366692,0.101494408,0.102622123,0.103749839,0.104877554,0.10600527,0.107132986,0.108260701,0.173292303,0.237948,0.302979602,0.367635299,0.432290995,0.496194881,0.56385782,0.627761706,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG211,Soroti,UGA,UG,1.774562723,33.59026362,,,,0.063770354,0.064495017,0.06521968,0.065944343,0.066669006,0.06739367,0.068118333,0.068842996,0.069567659,0.111356565,0.152903917,0.194692823,0.236240175,0.277787527,0.31885177,0.362331557,0.4033958,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG212,Tororo,UGA,UG,0.727951197,34.08134028,,,,0.145748642,0.147404877,0.149061111,0.150717346,0.15237358,0.154029815,0.155686049,0.157342284,0.158998519,0.254508045,0.349465494,0.444975021,0.539932469,0.634889918,0.72874321,0.828117284,0.921970577,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG213,Kaberamaido,UGA,UG,1.761112811,33.22206317,,,,0.042617909,0.043102204,0.043586498,0.044070793,0.044555087,0.045039381,0.045523676,0.04600797,0.046492265,0.07441991,0.102186123,0.130113768,0.157879982,0.185646196,0.213089546,0.242147212,0.269590562,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG214,Mayuge,UGA,UG,-0.08581316,33.55096753,,,,0.141867248,0.183245195,0.224623142,0.26600109,0.307379037,0.348756984,0.390134931,0.431512879,0.472890826,0.702768311,0.932645796,1.16252328,1.385832837,1.615710322,1.845587807,2.075465291,2.305342776,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG215,Sironko,UGA,UG,1.174523464,34.31745551,,,,0.183048742,0.185128841,0.18720894,0.18928904,0.191369139,0.193449238,0.195529338,0.197609437,0.199689536,0.319641931,0.43890096,0.558853355,0.678112384,0.797371412,0.915243708,1.040049668,1.157921964,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG216,Amuria,UGA,UG,2.106677915,33.68635738,,,,0.031196358,0.031550862,0.031905367,0.032259871,0.032614375,0.032968879,0.033323383,0.033677887,0.034032391,0.054475459,0.074800359,0.095243428,0.115568328,0.135893228,0.155981792,0.177252036,0.1973406,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG217,Budaka,UGA,UG,1.062695485,33.98795883,,,,0.1528028,0.154539195,0.156275591,0.158011986,0.159748382,0.161484777,0.163221173,0.164957568,0.166693963,0.266826101,0.36637944,0.466511578,0.566064917,0.665618257,0.764013999,0.868197726,0.966593468,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG218,Bududa,UGA,UG,1.034642342,34.40672826,,,,0.177222636,0.179236529,0.181250423,0.183264317,0.18527821,0.187292104,0.189305997,0.191319891,0.193333785,0.309468315,0.424931547,0.541066078,0.65652931,0.771992542,0.886113179,1.006946794,1.121067431,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG219,Bukedea,UGA,UG,1.365212863,34.123524,,,,0.052685558,0.053284258,0.053882957,0.054481657,0.055080356,0.055679056,0.056277755,0.056876455,0.057475154,0.09200016,0.126325599,0.160850605,0.195176044,0.229501484,0.26342779,0.299349761,0.333276068,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG220,Bukwo,UGA,UG,1.281206528,34.68567736,,,,0.034832137,0.035227957,0.035623776,0.036019596,0.036415416,0.036811235,0.037207055,0.037602875,0.037998695,0.0608243,0.083517964,0.106343569,0.129037234,0.151730899,0.174160684,0.197909868,0.220339653,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG221,Butaleja,UGA,UG,0.885811691,33.93247717,,,,0.111076214,0.112338444,0.113600674,0.114862903,0.116125133,0.117387363,0.118649592,0.119911822,0.121174052,0.193962632,0.266330468,0.339119048,0.411486884,0.483854721,0.555381071,0.631114853,0.702641203,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG222,Kaliro,UGA,UG,1.070432208,33.48260018,,,,0.165229506,0.213421445,0.261613384,0.309805323,0.357997263,0.406189202,0.454381141,0.50257308,0.550765019,0.818498015,1.08623101,1.353964006,1.614047487,1.881780482,2.149513478,2.417246473,2.684979469,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG223,Manafwa,UGA,UG,0.886317249,34.26824259,,,,0.235804223,0.238483817,0.24116341,0.243843004,0.246522597,0.249202191,0.251881784,0.254561378,0.257240971,0.411764193,0.565394218,0.71991744,0.873547464,1.027177488,1.179021117,1.339796724,1.491640353,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG224,Namutumba,UGA,UG,0.871514079,33.6809082,,,,0.180172052,0.232722234,0.285272416,0.337822597,0.390372779,0.442922961,0.495473143,0.548023325,0.600573506,0.892518961,1.184464415,1.47640987,1.760014026,2.05195948,2.343904935,2.635850389,2.927795844,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG225,Bulambuli,UGA,UG,1.367001184,34.35908908,,,,0.088835326,0.089844819,0.090854311,0.091863803,0.092873296,0.093882788,0.09489228,0.095901773,0.096911265,0.155125324,0.213002885,0.271216943,0.329094504,0.386972065,0.444176632,0.504746172,0.561950739,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG225,Bulambuli,UGA,UG,1.367001184,34.35908908,,,,0.056118858,0.056756573,0.057394287,0.058032001,0.058669716,0.05930743,0.059945144,0.060582859,0.061220573,0.097995431,0.134557717,0.171332575,0.207894862,0.244457149,0.280594292,0.31885715,0.354994294,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG226,Buyende,UGA,UG,1.264417331,33.14091676,,,,0.116463984,0.150432646,0.184401308,0.21836997,0.252338632,0.286307294,0.320275956,0.354244618,0.38821328,0.576928068,0.765642857,0.954357646,1.137680584,1.326395372,1.515110161,1.70382495,1.892539739,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG227,Kibuku,UGA,UG,1.056630904,33.80055662,,,,0.121271736,0.122649824,0.124027912,0.125406,0.126784087,0.128162175,0.129540263,0.130918351,0.132296439,0.211766175,0.290776548,0.370246284,0.449256658,0.528267031,0.606358679,0.689043954,0.767135602,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG228,Kween,UGA,UG,1.434609622,34.56748574,,,,0.0374499,0.037875467,0.038301034,0.038726601,0.039152168,0.039577735,0.040003302,0.040428869,0.040854436,0.065395469,0.089794646,0.114335679,0.138734856,0.163134033,0.187249499,0.212783521,0.236898987,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG229,Luuka,UGA,UG,0.806760326,33.33774082,,,,0.248879363,0.321469178,0.394058992,0.466648806,0.539238621,0.611828435,0.68441825,0.757008064,0.829597878,1.232874625,1.636151371,2.039428117,2.431182671,2.834459417,3.237736164,3.64101291,4.044289656,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG231,Ngora,UGA,UG,1.499195362,33.75367035,,,,0.068002134,0.068774886,0.069547637,0.070320389,0.07109314,0.071865892,0.072638643,0.073411395,0.074184146,0.118746151,0.163050572,0.207612576,0.251916997,0.296221418,0.340010671,0.386375762,0.430165015,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG232,Serere,UGA,UG,1.491199325,33.37203125,,,,0.049982831,0.050550817,0.051118804,0.051686791,0.052254777,0.052822764,0.053390751,0.053958737,0.054526724,0.087280625,0.119845196,0.152599096,0.185163668,0.217728239,0.249914153,0.283993355,0.316179269,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG233,Butebo,UGA,UG,1.199167615,33.93772405,,,,0.134523905,0.136052586,0.137581266,0.139109947,0.140638628,0.142167309,0.143695989,0.14522467,0.146753351,0.234907273,0.322551636,0.410705558,0.498349921,0.585994283,0.672619525,0.764340369,0.850965611,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG234,Namisindwa,UGA,UG,0.873954731,34.36556258,,,,0.217319939,0.219789484,0.222259029,0.224728574,0.227198118,0.229667663,0.232137208,0.234606753,0.237076298,0.379486712,0.521073946,0.663484361,0.805071594,0.946658827,1.086599697,1.234772383,1.374713253,,,
GDL-%-households-with-electricity-data,Uganda,Uganda,UG301,Adjumani,UGA,UG,3.226412717,31.76890256,,,,0.03031396,0.038458009,0.046149611,0.053841212,0.061532814,0.069224416,0.077368465,0.085060067,0.092751669,0.149307564,0.205863459,0.261966908,0.318522803,0.375078699,0.431634594,0.488642937,0.542936596,,,
